id1_400,aspect,slope,dem,cec_barren,cec_broadleaf,cec_cropland,cec_grassland,cec_mixed_forest,cec_needleleaf,cec_shrubland,cec_urban,fwa_1,fwa_2,fwa_3,fwa_4,fwa_5,fwa_6,fwa_7,fwa_8,fwa_10ha_less,fwa_10ha_more,fwa_r,fwa_w,shrcx_10less,shrcx_10plus,str_1,str_2,str_3,str_4,str_5,str_6,str_7,str_8,str_9,str_all_1000,str_m,str_s,pa,alr,dra_p,dra_u,bec_sz_txt,bec_zn,norm_ahm,norm_bffp,norm_cmd,norm_dd5,norm_dd18,norm_effp,norm_map,norm_mat,norm_mcmt,norm_mwmt,norm_pas,norm_shm,norm_pas_sp,norm_pas_wt,mean_ahm,mean_bffp,mean_cmd,mean_dd5,mean_dd18,mean_effp,mean_ffp,mean_map,mean_mat,mean_mcmt,mean_mwmt,mean_pas,mean_pas_sp,mean_pas_wt,mean_shm,amwi,bago,buff,bwte,cago,canv,cite,cogo,come,gadw,gwte,hadu,home,ltdu,mall,nopi,nsho,rbme,redh,rndu,rudu,scau,sngo,swan,trus,wfgo,wodu,sp_div,sp_tot,mergansers,dabblers,divers,dabbler_plants,dabbler_seeds,dive_fish,dive_insects,dive_plants,ground_plants,ground_seeds,cavity,floating,ground
12343,149.2775,2.743756,990.6545,0,0,0,0,331,4285,0,0,23,41,0,0,801,0,0,0,64,801,50,251,6.50E-06,2.70E-06,0.0009967,0,0,0,0,0,0,0,0,7.958106,0,0.0009967,2500,0,0,4.760749,IDFdk3,IDFdk3,291,159,307,1177,26,248,480,40,-70,149,153,670,25,92,34.3,156.7273,374.0909,1275.182,34.36364,251.1818,94.4545,415.6364,4.154545,-8.3,15.73636,138.8182,28.09091,80,90.93636,0,0,0.9090909,0,0.09090909,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0.6363636,1.363636,0,0.1818182,1.0909091,0,0.1818182,0,0.9090909,0.1818182,0,0.09090909,0,1.090909,0.2727273
12344,125.9466,2.678073,1054.364,3248,0,0,146,256,1160,25,131,38,121,0,0,0,0,0,0,159,0,0,506,0,0,0.0003207,0,0,0,0,0,0,0,0,10.45544,0,0.0003207,0,11289,0,7.518689,IDFdk3,IDFdk3,270,159,265,1107,21,248,493,33,-83,145,164,582,27,97,31.09091,157.9091,330,1176.364,26.18182,250.3636,92.4545,438,3.409091,-9.609091,15.19091,156.1818,31.72727,89.45454,77.76364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,167.5925,3.93925,1189.224,618,0,0,1737,281,1893,403,0,57,12,0,120,0,0,0,0,189,0,0,353,0,0,0.0014694,0,0,0,0,0,0,0,0,12.8671,0,0.0014694,525,0,0,5.990605,IDFdk3,IDFdk3,255,158,228,1023,17,250,522,33,-73,139,179,543,37,98,30.42727,157.9091,318.7273,1136.545,24.18182,251.3636,93.4545,448.9091,3.581818,-8.281818,14.95455,160.8182,38.72727,83.81818,77.03636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12378,131.6509,3.487093,1116.861,82,0,0,288,35,4440,86,0,22,35,54,112,0,0,0,0,223,0,0,23,2.00E-07,0,4.98E-05,0.0014809,0,0,0,0,0,0,0,12.61701,0,0.0015307,519,1584,0,1.71142,IDFdk3,IDFdk3,306,158,303,1127,22,249,450,38,-71,145,144,685,26,86,35.11818,157.0909,361.2727,1176.636,26.27273,251.1818,94.0909,394.7273,3.772727,-8.245455,15.11818,138.7273,32.54546,76.36364,93.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12402,168.0748,3.135785,1006.657,701,3,0,620,336,2828,391,0,0,0,0,312,0,0,0,0,312,0,0,214,4.20E-06,0,0,0,0.001296,0,0,0,0,0,0,10.93699,0,0.001296,0,11289,0,5.918079,IDFdk3,IDFdk3,303,155,328,1239,30,251,469,42,-70,152,143,712,22,88,34.74545,155.5455,374.0909,1276.818,35,252,96.4545,410.8182,4.127273,-8.372727,15.79091,140.1818,28.90909,80.90909,96.48182,0.1818182,0.1818182,1.454545,0,1.454545,0,0.1818182,0,0,0.7272727,0.3636364,0,0,0,0.1818182,0,0.3636364,0,0,0.2727273,0,0.6363636,0,0,0,0,0,2,6,0,1.9999997,2.5454543,1.272727,0.7272727,0,2.272727,0.2727273,0,1.454545,0.1818182,1.727273,4.090909
12408,166.811,3.443756,821.1924,339,64,0,1189,686,1348,1333,0,1,0,0,0,0,0,0,138,1,138,0,33,0,0,7.00E-07,0,0,0,0,0,0,0,0,2.370482,0,7.00E-07,0,11289,0,6.348279,IDFdk3,IDFdk3,297,152,293,1283,33,253,480,43,-73,156,145,638,20,94,34.23636,147.5455,359.3636,1402.545,48.36364,255.7273,108.1818,430.1818,4.536364,-8.427273,16.46364,131.4545,23.18182,82.18182,83.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,143.0437,2.246739,1112.839,272,0,0,212,339,3697,505,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,1.00E-07,0,0,0,0,0,0,0,0,1.235333,0,1.00E-07,0,0,0,6.764173,IDFdk3,IDFdk3,270,160,268,1063,18,246,498,35,-73,141,162,585,31,93,31.83636,159,340.5454,1158.909,25.09091,249,90,432,3.663636,-8.436364,15.00909,150.9091,35.09091,81.36364,81.91818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,217.3645,1.799387,990.5444,720,0,0,748,130,2799,473,155,7,0,0,0,0,0,0,0,7,0,0,421,0,0,0,0,0,0,0,0,0,0,0,5.015001,0,0,0,11289,0,9.912783,IDFdk3,IDFdk3,297,158,323,1196,27,248,474,41,-69,150,147,688,23,90,34.35455,156.7273,375.6364,1275.909,34.18182,250.9091,94.1818,416.4545,4.163636,-8.218182,15.74545,140.1818,28.54545,81.18182,94.22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12431,177.6731,12.45042,847.2556,52,82,860,156,95,3057,367,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001808,0,0.0003933,0,0,0,0,0,0,26.97684,0,0.0005741,0,8666,1.504994,9.911308,IDFdk3,IDFdk3,322,144,348,1559,69,261,484,56,-65,171,122,692,11,88,33.95455,149.4545,363.2727,1417.273,50.63636,257.4546,108.0001,438.0909,4.7,-8.254545,16.58182,132.0909,21.18182,84.09091,83.34545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12433,119.3989,6.138193,1038.792,0,31,0,0,752,4222,0,0,42,0,0,0,0,0,53,0,42,53,0,0,1.80E-06,0,0.0004548,0,0,0,0,0,0,0,0,7.863443,0,0.0004548,2500,11289,0,5.881886,IDFdk3,IDFdk3,271,162,276,1110,22,247,496,34,-80,145,168,613,28,99,31.79091,158.5455,345.8182,1219.182,29.81818,250.4545,91.909,436.5455,3.663636,-9.2,15.46364,157.1818,31.63636,91.18182,84.48182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,115.0612,1.975321,934.5633,0,0,0,580,276,3514,627,0,22,64,0,0,0,0,0,0,86,0,0,56,0,0,5.00E-07,0,0,0,0,0,0,0,0,5.755222,0,5.00E-07,0,11289,0,6.843004,IDFdk3,IDFdk3,304,152,308,1275,34,254,471,43,-71,155,140,690,21,89,35.35455,150.8182,375.4546,1364,44.36364,256.0909,105.2727,412.6364,4.427273,-8.427273,16.31818,132.6364,25.18182,80.18182,93.49091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12449,129.0577,2.800165,1044.264,4056,0,0,267,16,370,119,115,35,94,77,0,0,0,0,0,206,0,0,696,0,0,3.90E-06,0,0,0,0,0,0,0,0,10.40492,0,3.90E-06,0,11289,0,6.66586,IDFdk3,IDFdk3,272,159,269,1125,22,248,493,34,-83,147,163,587,26,97,31.2,157.2727,331.7273,1187.545,27,250.4545,93.1818,438.0909,3.427273,-9.590909,15.27273,155.4545,31.18182,89.27273,78.10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12454,158.4207,2.445863,993.8998,0,36,0,31,481,4319,99,0,35,47,66,29,0,0,0,0,177,0,0,1100,1.80E-06,0,0.0008993,0,0,0,0,0,0,0,0,10.18163,0,0.0008993,2408,0,0,3.073689,IDFdk3,IDFdk3,294,158,316,1186,27,248,477,40,-70,150,150,676,24,91,34.26364,156.7273,374.7273,1273.545,34.27273,251.0909,94.3636,415.4545,4.136364,-8.3,15.72727,139.9091,28.54545,80.45454,91.65455,0,0,0,0,0.1818182,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0.3636364,0,0.1818182,0,0,0.1818182,0,0,0,0,0.1818182,0,0,0.3636364
12460,181.2664,3.006634,1111.528,644,0,0,1148,47,3004,140,21,5,0,41,0,0,0,0,0,46,0,0,367,6.00E-07,0,0.0020516,0,0,0,0,0,0,0,0,11.4915,0,0.0020516,490,615,0,5.984472,IDFdk3,IDFdk3,300,158,297,1113,21,249,456,37,-71,145,150,682,30,87,34.73636,157,360.1818,1182.455,26.54545,251.2727,94.2727,399.6364,3.781818,-8.245455,15.17273,140.7273,33.90909,77.09091,94.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12462,179.0018,5.536584,1240.113,1816,14,0,638,155,2180,203,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0011799,2.15E-05,0,0,0,0,0,0,0,16.15858,0,0.0012013,0,0,0,5.277723,IDFdk3,IDFdk3,228,169,244,884,10,244,537,22,-87,130,227,556,48,118,27.27273,166.1818,329.3636,1020.545,16.72727,245.2727,79.0909,473.0909,2.727273,-9.536364,14.12727,202.8182,49.18182,105.4545,80.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12464,165.2657,2.307557,1068.421,225,0,0,242,11,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.6348655,0,0,308,1059,0,2.422985,IDFdk3,IDFdk3,282,159,294,1116,22,247,487,37,-71,145,160,660,31,93,32.78182,158.3636,360,1197.909,27.90909,249.6364,91.2728,425.6364,3.854545,-8.254545,15.29091,150.9091,35.18182,83.54546,91.45455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12471,183.0458,10.03244,1032.183,517,0,1636,2523,0,237,5,107,0,0,0,0,0,0,0,0,0,0,0,1319,0,0,0.0001364,0.0004835,0.0004183,0,0,0,0.0024583,0,0,52.29207,0,0.0010382,0,7980,0,8.053203,IDFxw,IDFxw,469,138,433,1685,96,264,348,63,-54,180,55,843,4,41,46.96364,154.2727,408.7273,1344,43.27273,256.7273,102.4546,309.4545,4.4,-8.090909,16.27273,79.81818,17.63636,46.63636,101.9091,0.3636364,0.1818182,0.1818182,0.9090909,2.636364,0,0.7272727,0,0,0,0.9090909,0,0,0,3.090909,0,1.818182,0,0,0.3636364,0,0,0,0,0,0,0.7272727,2.727273,11.90909,0,8.545455,0.7272728,2.909091,5.636364,0,0.3636364,0.3636364,0,2.636364,0.1818182,0.5454545,11.18182
12483,78.79256,7.724381,802.4847,55,0,1749,25,22,2859,68,229,4,0,0,0,0,0,0,0,4,0,0,176,0,0,0.0023828,0.0001015,0,0,0,0,0,0,0,19.60798,0,0.0024843,105,11090,0,5.561116,IDFxm,IDFxm,334,147,352,1454,52,258,451,51,-67,165,121,717,13,84,36.45455,147.2727,386.7273,1473.636,58.63636,259,111.7273,413.9091,4.872727,-8.327273,16.90909,125.4545,19.27273,82.18182,92.77273,0.3636364,0.5454545,0.3636364,0.1818182,0.4545455,0,0.1818182,0,0,0,0.3636364,0,0,0,2.545455,0,0.3636364,0,0.3636364,0,0,0,0,0,0,0,0.1818182,1.909091,5.909091,0,4.1818179,1.2727273,0.9090909,3.272727,0,0.9090909,0.3636364,0,0.4545455,0.5454545,0.7272727,4.636364
12503,158.3213,2.879178,1149.849,0,21,0,379,350,3418,612,238,34,0,16,0,0,0,0,0,50,0,0,1039,1.54E-05,0,0.0007407,0,0,0,0,0,0,0,0,12.25364,0,0.0007407,1,0,1.407995,6.13084,IDFdk3,IDFdk3,268,159,252,1061,18,248,504,35,-73,141,170,568,34,95,30.89091,161.3636,330.1818,1141.818,24.63636,249.2727,87.9091,441.6364,3.590909,-8.409091,14.94545,159.4545,39.09091,84,78.37273,0,0,0,0.1818182,0,0,0,0,0,0,0.1818182,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0.7272727,0,0.7272727,0,0,0.7272727,0,0,0,0,0,0,0,0.7272727
12512,150.4612,1.862204,854.4778,694,0,0,939,875,2182,224,111,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2.868114,0,0,184,11289,0,8.779273,IDFdk3,IDFdk3,292,154,301,1252,32,253,485,42,-74,153,150,649,21,96,33.90909,150.5455,370,1391.818,47.27273,256.3636,105.8181,432.8182,4.472727,-8.645455,16.45455,141.2727,24.63636,88.27273,88.89091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12514,201.366,2.023945,992.9811,897,0,0,1235,118,1923,579,273,1,0,0,0,0,0,0,0,1,0,0,116,0,0,0,0.0015993,0,0,0,0,0,0,0,6.756865,0,0.0015993,0,11289,0,10.33876,IDFdk3,IDFdk3,300,156,326,1222,29,250,472,42,-69,151,146,698,23,89,34.42727,155.7273,376,1280.273,35,251.6364,95.9091,416.0909,4.172727,-8.236364,15.79091,140.0909,28.54545,81.27273,94.66364,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0.2727273,0.5454545,0,0.1818182,0,0,0.1818182,0,0,0,0,0.3636364,0,0,0.5454545
12533,141.5843,2.549926,1063.986,287,0,0,330,57,4032,241,0,166,30,115,0,0,0,0,0,311,0,0,894,2.00E-07,0,0.0001535,0.0006327,0.0002774,0,0,0,0,0,0,16.4104,0,0.0010635,737,0,0,3.39327,IDFdk3,IDFdk3,315,158,306,1151,24,249,440,38,-72,148,134,649,25,80,36.77273,158.9091,382.5454,1239.455,32,250.5455,91.6364,382.5455,3.981818,-8.254545,15.58182,126.2727,28,71.81818,92.02727,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.1818182,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0.1818182
12548,131.4838,3.608805,1104.185,651,188,0,573,1133,1529,678,200,15,0,147,0,0,0,0,0,162,0,0,1011,4.00E-07,0,0.0022111,6.64E-05,0,0,0,0,0,0,0,16.85257,0,0.0022774,0,9957,0,9.032209,IDFdk3,IDFdk3,265,161,259,1061,19,247,495,31,-85,142,168,564,28,97,30.37273,160,322.8182,1127.182,22.54545,249.3636,89.3636,440.0909,3.054545,-9.781818,14.85455,161.7273,33.45454,90.09091,75.65455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12560,177.6943,2.359571,1180.202,1800,0,0,824,0,1439,260,0,97,62,59,42,70,0,0,0,260,70,0,22,6.00E-07,0,6.31E-05,0,0,0,0,0,0,0,0,9.067744,0,6.31E-05,300,0,0,5.40587,IDFdk3,IDFdk3,271,158,255,1054,18,249,496,35,-73,141,165,587,33,92,31.96364,158.3636,331.6364,1134.091,23.45455,251.1818,92.8182,427.2727,3.572727,-8.372727,14.87273,153,37.36364,80.36364,82.26364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12584,159.9301,5.976967,1131.828,2,0,0,155,91,4685,61,0,15,0,59,0,0,0,0,0,74,0,0,193,0,0,0.0002865,0,0.0004893,0,0,0,0,0,0,12.33466,0,0.0007758,1332,9228,0,4.446315,IDFdk3,IDFdk3,304,161,301,1065,19,247,444,35,-72,142,153,690,30,89,35.15455,159.4545,366.8182,1146.455,24.45455,248.9091,89.4546,390.4545,3.627273,-8.254545,15.02727,143.8182,34.09091,78.90909,97.31818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12586,192.9717,5.606349,1242.094,1587,14,0,434,157,2425,408,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0017113,0,0,0,0,0,0,0,0,15.69062,0,0.0017113,0,0,0,4.908582,IDFdk3,IDFdk3,227,170,242,876,10,244,537,22,-88,129,227,553,48,117,27.40909,165.8182,327.1818,1019,16.63636,245.2727,79.4545,471.3636,2.727273,-9.554545,14.11818,200.6364,48.09091,104,80.22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,173.0789,4.326746,1125.98,0,96,43,64,490,2143,1640,549,21,0,0,0,0,0,0,0,21,0,0,29,2.46E-05,0,0.0008785,0.0015237,0,0,0,0,0,0,0,10.75126,0,0.0024022,0,2615,2.874521,7.199565,IDFdk3,IDFdk3,269,160,261,1081,18,249,504,36,-73,142,165,565,32,95,30.92727,162,333.6364,1144.182,24.54545,250,88,441.1818,3.581818,-8.445455,14.9,159.6364,38.54546,83.81818,77.52727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12650,128.3576,2.339239,1095.689,104,24,0,106,530,4077,171,0,43,27,0,0,0,0,0,0,70,0,0,510,1.30E-06,0,5.40E-05,0,0,0,0,0,0,0,0,8.101826,0,5.40E-05,10,0,0,4.476801,IDFdk3,IDFdk3,279,159,274,1095,19,246,488,36,-72,143,155,590,28,91,32.68182,158.5455,343.9091,1178.636,26,249.4545,90.909,423.7273,3.763636,-8.381818,15.06364,143.1818,32.36364,78.63636,81.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12681,158.6358,3.104049,981.3821,0,0,0,0,285,4679,61,0,10,0,0,0,0,0,0,0,10,0,0,134,0,0,0,0,0,0,0,0,0,0,0,10.90169,0,0,702,0,0,10.56291,IDFdk3,IDFdk3,300,156,322,1216,28,249,472,41,-70,151,144,676,23,89,34.72727,155.2727,376.3636,1298.182,36.45454,252,96.7273,413,4.245455,-8.290909,15.86364,135.7273,26.72727,78.54546,91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12695,131.9642,2.151538,1040.097,0,65,527,40,323,3603,173,149,61,34,0,0,252,0,0,0,95,252,0,1955,0,0,1.51E-05,0.0018343,0,0,0,0,0,0,0,11.48146,0,0.0018493,0,3656,0,5.68601,IDFdk3,IDFdk3,304,156,312,1206,27,250,466,42,-70,150,133,624,20,84,34.98182,157.3636,362.8182,1246.273,31.27273,251.1818,93.8182,404.8182,4.063636,-8.272727,15.54545,128,26.18182,73.81818,84.41818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703,160.4827,5.753297,831.8818,0,17,0,998,247,3526,158,0,48,0,167,0,0,0,0,0,215,0,0,145,0,0,1.00E-07,0,0,0,0,0,0,0,0,4.471552,0,1.00E-07,1998,11289,0,1.262143,IDFxm,IDFxm,338,147,356,1412,47,257,441,49,-69,162,121,745,13,83,38.56364,147.2727,400,1466.818,57.54546,258.8182,111.5455,391,4.863636,-8.318182,16.86364,119,18.36364,77.45454,99.76364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12707,193.8935,1.953406,1077.745,442,0,0,733,95,3658,97,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3.586713,0,0,0,3236,0,7.968209,IDFdk3,IDFdk3,300,157,273,1107,21,249,448,34,-77,146,141,611,28,81,37.39091,155.5455,377.0909,1269.909,35.90909,251.0909,95.5454,375.4545,3.954545,-8.536364,15.83636,118.6364,23.72727,68.72727,90.82727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12710,174.1451,7.343727,1071.831,29,0,0,254,428,3404,395,142,22,0,92,0,365,0,0,261,114,626,0,1257,7.00E-06,4.10E-06,0.0001713,8.27E-05,0,0.0019431,0,0,0,0,0,11.32204,0.0019431,0.000254,1706,10086,0.8699692,5.338774,IDFdk3,IDFdk3,276,159,290,1193,28,250,500,38,-79,150,163,628,24,100,30.82727,161,337.8182,1179.636,27.09091,249.3636,88.3636,443.9091,3.490909,-9.309091,15.23636,163.9091,34.27273,92.72727,82.43636,0,0.7272727,0.1818182,0,0.8181818,0,0,0,0,0,0,0,0.1818182,0,0.7272727,0,0,0,0,0.5454545,0,0.7272727,0,0,0,0,0,1.818182,3.909091,0.1818182,0.7272727,2.5454549,0,0.7272727,0.1818182,1.636364,0.5454545,0,0.8181818,0.9090909,0.7272727,2.272727
12717,189.1863,1.826774,1111.009,0,0,0,28,879,4118,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6976,0,0,0,0,0,6.831392,IDFdk3,IDFdk3,267,161,264,1040,17,245,501,34,-73,140,169,586,34,95,31.53636,159.0909,341.3636,1154.636,25,247.8182,88.7273,436.0909,3.654545,-8.418182,15.01818,154.5455,36.63636,83.54546,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12718,151.3606,4.928307,884.9227,0,706,1288,115,252,1725,780,159,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0.0016706,0,0,0.000171,0.0006362,0,0,0,0,20.39525,0.0008072,0.0016706,0,11289,0,8.350945,IDFdk3,IDFdk3,310,150,332,1353,40,254,474,47,-68,159,134,670,17,90,35.28182,151,382.7273,1417.273,50.27273,256,105,419.9091,4.736364,-8.136364,16.56364,126.8182,21.72727,78.72727,87.90909,0,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,1.090909,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0.2727273,1.454545,0,1.4545452,0,0.1818182,1.272727,0,0,0,0,0,0,0,1.454545
12723,145.909,3.847601,1225.667,2511,0,0,1577,0,250,628,0,6,26,0,0,0,0,0,0,32,0,0,449,5.70E-06,0,0.0014547,0,0,0,0,0,0,0,0,10.12687,0,0.0014547,0,0,0,7.146433,SBPSxc,SBPSxc,254,170,255,970,14,240,498,27,-87,137,183,563,34,100,29.13636,168.8182,312.0909,1019,17.45455,242,73.1818,442.3636,2.672727,-9.936364,14.27273,177,41.09091,92.81818,76.57273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12724,221.4267,7.044291,1097.737,0,22,120,0,64,4379,250,190,5,0,0,0,0,0,0,0,5,0,22,701,7.44E-05,0,0.0029073,0.0003983,0.0010722,0,0,0.000388,0,0,0,30.92107,0.000388,0.0043778,0,718,0.0022645,2.092124,IDFdk3,IDFdk3,299,154,300,1226,28,252,477,43,-69,151,132,605,20,84,33.35455,161.5455,351.7273,1203.364,28.81818,251.2727,89.7272,419.1818,3.909091,-8.2,15.34545,135.5455,29.81818,74.72727,79.81818,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0.9090909,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,1.090909,0.1818182,0.9090909,0.3636364,0,0.9090909,0.1818182,0,0,0,0,0.1818182,0,0.9090909
12726,187.1012,1.849259,1073.494,67,0,0,95,16,4811,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,4.167863,IDFdk3,IDFdk3,287,157,298,1131,22,248,480,38,-71,146,158,676,30,92,33.16364,156.2727,360.4546,1200.455,27.81818,250.7273,94.4546,421.2727,3.854545,-8.327273,15.27273,148.8182,34.72727,82.72727,93.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12739,149.5403,3.283815,930.2632,0,29,0,0,113,4518,117,0,33,25,0,0,0,567,0,0,58,567,0,710,5.70E-06,5.80E-06,7.17E-05,0.0019363,0,0,0,0,0,0,0,9.81251,0,0.002008,569,11286,0,2.229138,IDFdk3,IDFdk3,318,152,334,1291,34,252,455,45,-69,155,130,684,18,85,36.58182,152.2727,384.5454,1359.727,42.81818,254.8182,102.5455,399.3636,4.490909,-8.190909,16.18182,122.8182,22.36364,73.72727,91.26364,0,0,0,0,0.2727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0.3636364,0.6363636,0,0,0.3636364,0,0,0,0,0.3636364,0,0.2727273,0,0.3636364,0.2727273
12742,150.1645,4.758763,1004.879,294,567,0,1485,686,208,1769,0,32,31,0,0,0,0,0,0,63,0,0,778,2.50E-06,0,0.0007655,0,0,0,0,0,0,0,0,15.77004,0,0.0007655,0,10812,0,8.163066,IDFdk3,IDFdk3,268,161,266,1126,22,247,501,34,-85,146,160,556,24,98,30.40909,158.2727,329.4546,1205.182,27.90909,249.4545,91.1818,450.7273,3.509091,-9.772727,15.29091,154.7273,29.81818,91.45454,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
